constr_name,rhs,slack
R103302,0.0,0.0
R103303,0.0,0.0
R103304,0.0,0.0
R103305,0.0,0.0
R103306,0.0,0.0
R103307,0.0,0.0
R103308,0.0,0.0
R103309,0.0,0.0
R103310,0.0,0.0
R103311,0.0,0.0
R103312,0.0,0.0
R103313,0.0,0.0
R103314,0.0,0.0
R103315,0.0,0.0
R103316,0.0,0.0
R103317,0.0,0.0
R103318,0.0,0.0
R103319,0.0,0.0
R103320,0.0,0.0
R103321,0.0,0.0
R103322,0.0,0.0
R103323,0.0,0.0
R103324,0.0,0.0
R103325,0.0,0.0
R103326,0.0,0.0
R103327,0.0,0.0
R103328,0.0,0.0
R103329,0.0,0.0
R103330,0.0,0.0
R103331,0.0,0.0
R103332,0.0,0.0
R103333,0.0,0.0
R103334,0.0,0.0
R103335,0.0,0.0
R103336,0.0,0.0
R103337,0.0,0.0
R103338,0.0,0.0
R103339,0.0,0.0
R103340,0.0,0.0
R103341,0.0,0.0
R103342,0.0,0.0
R103343,0.0,0.0
R103344,0.0,0.0
R103345,0.0,0.0
R103346,0.0,0.0
R103347,0.0,0.0
R103348,0.0,0.0
R103349,0.0,0.0
R103350,0.0,0.0
R103351,0.0,0.0
R103352,0.0,0.0
R103353,0.0,0.0
R103354,0.0,0.0
R103355,0.0,0.0
R103356,0.0,0.0
R103357,0.0,0.0
R103358,0.0,0.0
R103359,0.0,0.0
R103360,0.0,0.0
R103361,0.0,0.0
R103362,0.0,0.0
R103363,0.0,0.0
R103364,0.0,0.0
R103365,0.0,0.0
R103366,0.0,0.0
R103367,0.0,0.0
R103368,0.0,0.0
R103369,0.0,0.0
R103370,0.0,0.0
R103371,0.0,0.0
R103372,0.0,0.0
R103373,0.0,0.0
R103374,0.0,0.0
R103375,0.0,0.0
R103376,0.0,0.0
R103377,0.0,0.0
R103378,0.0,0.0
R103379,0.0,0.0
R103380,0.0,0.0
R103381,0.0,0.0
R103382,0.0,0.0
R103383,0.0,0.0
R103384,0.0,0.0
R103385,0.0,0.0
R103386,0.0,0.0
R103387,0.0,0.0
R103388,0.0,0.0
R103389,0.0,0.0
R103390,0.0,0.0
R103391,0.0,0.0
R103392,0.0,0.0
R103393,0.0,0.0
R103394,0.0,0.0
R103395,0.0,0.0
R103396,0.0,0.0
R103397,0.0,0.0
R103398,0.0,0.0
R103399,0.0,0.0
R103400,0.0,0.0
R103401,0.0,0.0
R103402,0.0,0.0
R103403,0.0,0.0
R103404,0.0,0.0
R103405,0.0,0.0
R103406,0.0,0.0
R103407,0.0,0.0
R103408,0.0,0.0
R103409,0.0,0.0
R103410,0.0,0.0
R103411,0.0,0.0
R103412,0.0,0.0
R103413,0.0,0.0
R103414,0.0,0.0
R103415,0.0,0.0
R103416,0.0,0.0
R103417,0.0,0.0
R103418,0.0,0.0
R103419,0.0,0.0
R103420,0.0,0.0
R103421,0.0,0.0
R103422,0.0,0.0
R103423,0.0,0.0
R103424,0.0,0.0
R103425,0.0,0.0
R103426,0.0,0.0
R103427,0.0,0.0
R103428,0.0,0.0
R103429,0.0,0.0
R103430,0.0,0.0
R103431,0.0,0.0
R103432,0.0,0.0
R103433,0.0,0.0
R103434,0.0,0.0
R103435,0.0,0.0
R103436,0.0,0.0
R103437,0.0,0.0
R103438,0.0,0.0
R103439,0.0,0.0
R103440,0.0,0.0
R103441,0.0,0.0
R103442,0.0,0.0
R103443,0.0,0.0
R103444,0.0,0.0
R103445,0.0,0.0
R103446,0.0,0.0
R103447,0.0,0.0
R103448,0.0,0.0
R103449,0.0,0.0
R103450,0.0,0.0
R103451,0.0,0.0
R103452,0.0,0.0
R103453,0.0,0.0
R103454,0.0,0.0
R103455,0.0,0.0
R103456,0.0,0.0
R103457,0.0,0.0
R103458,0.0,0.0
R103459,0.0,0.0
R103460,0.0,0.0
R103461,0.0,0.0
R103462,0.0,0.0
R103463,0.0,0.0
R103464,0.0,0.0
R103465,0.0,0.0
R103466,0.0,0.0
R103467,0.0,0.0
R103468,0.0,0.0
R103469,0.0,0.0
R103470,0.0,0.0
R103471,0.0,0.0
R103472,0.0,0.0
R103473,0.0,0.0
R103474,0.0,0.0
R103475,0.0,0.0
R103476,0.0,0.0
R103477,0.0,0.0
R103478,0.0,0.0
R103479,0.0,0.0
R103480,0.0,0.0
R103481,0.0,0.0
R103482,0.0,0.0
R103483,0.0,0.0
R103484,0.0,0.0
R103485,0.0,0.0
R103486,0.0,0.0
R103487,0.0,0.0
R103488,0.0,0.0
R103489,0.0,0.0
R103490,0.0,0.0
R103491,0.0,0.0
R103492,0.0,0.0
R103493,0.0,0.0
R103494,0.0,0.0
R103495,0.0,0.0
R103496,0.0,0.0
R103497,0.0,0.0
R103498,0.0,0.0
R103499,0.0,0.0
R103500,0.0,0.0
R103501,0.0,0.0
R103502,0.0,0.0
R103503,0.0,0.0
R103504,0.0,0.0
R103505,0.0,0.0
R103506,0.0,0.0
R103507,0.0,0.0
R103508,0.0,0.0
R103509,0.0,0.0
R103510,0.0,0.0
R103511,0.0,0.0
R103512,0.0,0.0
R103513,0.0,0.0
R103514,0.0,0.0
R103515,0.0,0.0
R103516,0.0,0.0
R103517,0.0,0.0
R103518,0.0,0.0
R103519,0.0,0.0
R103520,0.0,0.0
R103521,0.0,0.0
R103522,0.0,0.0
R103523,0.0,0.0
R103524,0.0,0.0
R103525,0.0,0.0
R103526,0.0,0.0
R103527,0.0,0.0
R103528,0.0,0.0
R103529,0.0,0.0
R103530,0.0,0.0
R103531,0.0,0.0
R103532,0.0,0.0
R103533,0.0,0.0
R103534,0.0,0.0
R103535,0.0,0.0
R103536,0.0,0.0
R103537,0.0,0.0
R103538,0.0,0.0
R103539,0.0,0.0
R103540,0.0,0.0
R103541,0.0,0.0
R103542,0.0,0.0
R103543,0.0,0.0
R103544,0.0,0.0
R103545,0.0,0.0
R103546,0.0,0.0
R103547,0.0,0.0
R103548,0.0,0.0
R103549,0.0,0.0
R103550,0.0,0.0
R103551,0.0,0.0
R103552,0.0,0.0
R103553,0.0,0.0
R103554,0.0,0.0
R103555,0.0,0.0
R103556,0.0,0.0
R103557,0.0,0.0
R103558,0.0,0.0
R103559,0.0,0.0
R103560,0.0,0.0
R103561,0.0,0.0
R103562,0.0,0.0
R103563,0.0,0.0
R103564,0.0,0.0
R103565,0.0,0.0
R103566,0.0,0.0
R103567,0.0,0.0
R103568,0.0,0.0
R103569,0.0,0.0
R103570,0.0,0.0
R103571,0.0,0.0
R103572,0.0,0.0
R103573,0.0,0.0
R103574,0.0,0.0
R103575,0.0,0.0
R103576,0.0,0.0
R103577,0.0,0.0
R103578,0.0,0.0
R103579,0.0,0.0
R103580,0.0,0.0
R103581,0.0,0.0
R103582,0.0,0.0
R103583,0.0,0.0
R103584,0.0,0.0
R103585,0.0,0.0
R103586,0.0,0.0
R103587,0.0,0.0
R103588,0.0,0.0
R103589,0.0,0.0
R103590,0.0,0.0
R103591,0.0,0.0
R103592,0.0,0.0
R103593,0.0,0.0
R103594,0.0,0.0
R103595,0.0,0.0
R103596,0.0,0.0
R103597,0.0,0.0
R103598,0.0,0.0
R103599,0.0,0.0
R103600,0.0,0.0
R103601,0.0,0.0
R103602,0.0,0.0
R103603,0.0,0.0
R103604,0.0,0.0
R103605,0.0,0.0
R103606,0.0,0.0
R103607,0.0,0.0
R103608,0.0,0.0
R103609,0.0,0.0
R103610,0.0,0.0
R103611,0.0,0.0
R103612,0.0,0.0
R103613,0.0,0.0
R103614,0.0,0.0
R103615,0.0,0.0
R103616,0.0,0.0
R103617,0.0,0.0
R103618,0.0,0.0
R103619,0.0,0.0
R103620,0.0,0.0
R103621,0.0,0.0
R103622,0.0,0.0
R103623,0.0,0.0
R103624,0.0,0.0
R103625,0.0,0.0
R103626,0.0,0.0
R103627,0.0,0.0
R103628,0.0,0.0
R103629,0.0,0.0
R103630,0.0,0.0
R103631,0.0,0.0
R103632,0.0,0.0
R103633,0.0,0.0
R103634,0.0,0.0
R103635,0.0,0.0
R103636,0.0,0.0
R103637,0.0,0.0
R103638,0.0,0.0
R103639,0.0,0.0
R103640,0.0,0.0
R103641,0.0,0.0
R103642,0.0,0.0
R103643,0.0,0.0
R103644,0.0,0.0
R103645,0.0,0.0
R103646,0.0,0.0
R103647,0.0,0.0
R103648,0.0,0.0
R103649,0.0,0.0
R103650,0.0,0.0
R103651,0.0,0.0
R103652,0.0,0.0
R103653,0.0,0.0
R103654,0.0,0.0
R103655,0.0,0.0
R103656,0.0,0.0
R103657,0.0,0.0
R103658,0.0,0.0
R103659,0.0,0.0
R103660,0.0,0.0
R103661,0.0,0.0
R103662,0.0,0.0
R103663,0.0,0.0
R103664,0.0,0.0
R103665,0.0,0.0
R103666,0.0,0.0
R103667,0.0,0.0
R103668,0.0,0.0
R103669,0.0,0.0
R103670,0.0,0.0
R103671,0.0,0.0
R103672,0.0,0.0
R103673,0.0,0.0
R103674,0.0,0.0
R103675,0.0,0.0
R103676,0.0,0.0
R103677,0.0,0.0
R103678,0.0,0.0
R103679,0.0,0.0
R103680,0.0,0.0
R103681,0.0,0.0
R103682,0.0,0.0
R103683,0.0,0.0
R103684,0.0,0.0
R103685,0.0,0.0
R103686,0.0,0.0
R103687,0.0,0.0
R103688,0.0,0.0
R103689,0.0,0.0
R103690,0.0,0.0
R103691,0.0,0.0
R103692,0.0,0.0
R103693,0.0,0.0
R103694,0.0,0.0
R103695,0.0,0.0
R103696,0.0,0.0
R103697,0.0,0.0
R103698,0.0,0.0
R103699,0.0,0.0
R103700,0.0,0.0
R103701,0.0,0.0
R103702,0.0,0.0
R103703,0.0,0.0
R103704,0.0,0.0
R103705,0.0,0.0
R103706,0.0,0.0
R103707,0.0,0.0
R103708,0.0,0.0
R103709,0.0,0.0
R103710,0.0,0.0
R103711,0.0,0.0
R103712,0.0,0.0
R103713,0.0,0.0
R103714,0.0,0.0
R103715,0.0,0.0
R103716,0.0,0.0
R103717,0.0,0.0
R103718,0.0,0.0
R103719,0.0,0.0
R103720,0.0,0.0
R103721,0.0,0.0
R103722,0.0,0.0
R103723,0.0,0.0
R103724,0.0,0.0
R103725,0.0,0.0
R103726,0.0,0.0
R103727,0.0,0.0
R103728,0.0,0.0
R103729,0.0,0.0
R103730,0.0,0.0
R103731,0.0,0.0
R103732,0.0,0.0
R103733,0.0,0.0
R103734,0.0,0.0
R103735,0.0,0.0
R103736,0.0,0.0
R103737,0.0,0.0
R103738,0.0,0.0
R103739,0.0,0.0
R103740,0.0,0.0
R103741,0.0,0.0
R103742,0.0,0.0
R103743,0.0,0.0
R103744,0.0,0.0
R103745,0.0,0.0
R103746,0.0,0.0
R103747,0.0,0.0
R103748,0.0,0.0
R103749,0.0,0.0
R103750,0.0,0.0
R103751,0.0,0.0
R103752,0.0,0.0
R103753,0.0,0.0
R103754,0.0,0.0
R103755,0.0,0.0
R103756,0.0,0.0
R103757,0.0,0.0
R103758,0.0,0.0
R103759,0.0,0.0
R103760,0.0,0.0
R103761,0.0,0.0
R103762,0.0,0.0
R103763,0.0,0.0
R103764,0.0,0.0
R103765,0.0,0.0
R103766,0.0,0.0
R103767,0.0,0.0
R103768,0.0,0.0
R103769,0.0,0.0
R103770,0.0,0.0
R103771,0.0,0.0
R103772,0.0,0.0
R103773,0.0,0.0
R103774,0.0,0.0
R103775,0.0,0.0
R103776,0.0,0.0
R103777,0.0,0.0
R103778,0.0,0.0
R103779,0.0,0.0
R103780,0.0,0.0
R103781,0.0,0.0
R103782,0.0,0.0
R103783,0.0,0.0
R103784,0.0,0.0
R103785,0.0,0.0
R103786,0.0,0.0
R103787,0.0,0.0
R103788,0.0,0.0
R103789,0.0,0.0
R103790,0.0,0.0
R103791,0.0,0.0
R103792,0.0,0.0
R103793,0.0,0.0
R103794,0.0,0.0
R103795,0.0,0.0
R103796,0.0,0.0
R103797,0.0,0.0
R103798,0.0,0.0
R103799,0.0,0.0
R103800,0.0,0.0
R103801,0.0,0.0
R103802,0.0,0.0
R103803,0.0,0.0
R103804,0.0,0.0
R103805,0.0,0.0
R103806,0.0,0.0
R103807,0.0,0.0
R103808,0.0,0.0
R103809,0.0,0.0
R103810,0.0,0.0
R103811,0.0,0.0
R103812,0.0,0.0
R103813,0.0,0.0
R103814,0.0,0.0
R103815,0.0,0.0
R103816,0.0,0.0
R103817,0.0,0.0
R103818,0.0,0.0
R103819,0.0,0.0
R103820,0.0,0.0
R103821,0.0,0.0
R103822,0.0,0.0
R103823,0.0,0.0
R103824,0.0,0.0
R103825,0.0,0.0
R103826,0.0,0.0
R103827,0.0,0.0
R103828,0.0,0.0
R103829,0.0,0.0
R103830,0.0,0.0
R103831,0.0,0.0
R103832,0.0,0.0
R103833,0.0,0.0
R103834,0.0,0.0
R103835,0.0,0.0
R103836,0.0,0.0
R103837,0.0,0.0
R103838,0.0,0.0
R103839,0.0,0.0
R103840,0.0,0.0
R103841,0.0,0.0
R103842,0.0,0.0
R103843,0.0,0.0
R103844,0.0,0.0
R103845,0.0,0.0
R103846,0.0,0.0
R103847,0.0,0.0
R103848,0.0,0.0
R103849,0.0,0.0
R103850,0.0,0.0
R103851,0.0,0.0
R103852,0.0,0.0
R103853,0.0,0.0
R103854,0.0,0.0
R103855,0.0,0.0
R103856,0.0,0.0
R103857,0.0,0.0
R103858,0.0,0.0
R103859,0.0,0.0
R103860,0.0,0.0
R103861,0.0,0.0
R103862,0.0,0.0
R103863,0.0,0.0
R103864,0.0,0.0
R103865,0.0,0.0
R103866,0.0,0.0
R103867,0.0,0.0
R103868,0.0,0.0
R103869,0.0,0.0
R103870,0.0,0.0
R103871,0.0,0.0
R103872,0.0,0.0
R103873,0.0,0.0
R103874,0.0,0.0
R103875,0.0,0.0
R103876,0.0,0.0
R103877,0.0,0.0
R103878,0.0,0.0
R103879,0.0,0.0
R103880,0.0,0.0
R103881,0.0,0.0
R103882,0.0,0.0
R103883,0.0,0.0
R103884,0.0,0.0
R103885,0.0,0.0
R103886,0.0,0.0
R103887,0.0,0.0
R103888,0.0,0.0
R103889,0.0,0.0
R103890,0.0,0.0
R103891,0.0,0.0
R103892,0.0,0.0
R103893,0.0,0.0
R103894,0.0,0.0
R103895,0.0,0.0
R103896,0.0,0.0
R103897,0.0,0.0
R103898,0.0,0.0
R103899,0.0,0.0
R103900,0.0,0.0
R103901,0.0,0.0
R103902,0.0,0.0
R103903,0.0,0.0
R103904,0.0,0.0
R103905,0.0,0.0
R103906,0.0,0.0
R103907,0.0,0.0
R103908,0.0,0.0
R103909,0.0,0.0
R103910,0.0,0.0
R103911,0.0,0.0
R103912,0.0,0.0
R103913,0.0,0.0
R103914,0.0,0.0
R103915,0.0,0.0
R103916,0.0,0.0
R103917,0.0,0.0
R103918,0.0,0.0
R103919,0.0,0.0
R103920,0.0,0.0
R103921,0.0,0.0
R103922,0.0,0.0
R103923,0.0,0.0
R103924,0.0,0.0
R103925,0.0,0.0
R103926,0.0,0.0
R103927,0.0,0.0
R103928,0.0,0.0
R103929,0.0,0.0
R103930,0.0,0.0
R103931,0.0,0.0
R103932,0.0,0.0
R103933,0.0,0.0
R103934,0.0,0.0
R103935,0.0,0.0
R103936,0.0,0.0
R103937,0.0,0.0
R103938,0.0,0.0
R103939,0.0,0.0
R103940,0.0,0.0
R103941,0.0,0.0
R103942,0.0,0.0
R103943,0.0,0.0
R103944,0.0,0.0
R103945,0.0,0.0
R103946,0.0,0.0
R103947,0.0,0.0
R103948,0.0,0.0
R103949,0.0,0.0
R103950,0.0,0.0
R103951,0.0,0.0
R103952,0.0,0.0
R103953,0.0,0.0
R103954,0.0,0.0
R103955,0.0,0.0
R103956,0.0,0.0
R103957,0.0,0.0
R103958,0.0,0.0
R103959,0.0,0.0
R103960,0.0,0.0
R103961,0.0,0.0
R103962,0.0,0.0
R103963,0.0,0.0
R103964,0.0,0.0
R103965,0.0,0.0
R103966,0.0,0.0
R103967,0.0,0.0
R103968,0.0,0.0
R103969,0.0,0.0
R103970,0.0,0.0
R103971,0.0,0.0
R103972,0.0,0.0
R103973,0.0,0.0
R103974,0.0,0.0
R103975,0.0,0.0
R103976,0.0,0.0
R103977,0.0,0.0
R103978,0.0,0.0
R103979,0.0,0.0
R103980,0.0,0.0
R103981,0.0,0.0
R103982,0.0,0.0
R103983,0.0,0.0
R103984,0.0,0.0
R103985,0.0,0.0
R103986,0.0,0.0
R103987,0.0,0.0
R103988,0.0,0.0
R103989,0.0,0.0
R103990,0.0,0.0
R103991,0.0,0.0
R103992,0.0,0.0
R103993,0.0,0.0
R103994,0.0,0.0
R103995,0.0,0.0
R103996,0.0,0.0
R103997,0.0,0.0
R103998,0.0,0.0
R103999,0.0,0.0
R104000,0.0,0.0
R104001,0.0,0.0
R104002,0.0,0.0
R104003,0.0,0.0
R104004,0.0,0.0
R104005,0.0,0.0
R104006,0.0,0.0
R104007,0.0,0.0
R104008,0.0,0.0
R104009,0.0,0.0
R104010,0.0,0.0
R104011,0.0,0.0
R104012,0.0,0.0
R104013,0.0,0.0
R104014,0.0,0.0
R104015,0.0,0.0
R104016,0.0,0.0
R104017,0.0,0.0
R104018,0.0,0.0
R104019,0.0,0.0
R104020,0.0,0.0
R104021,0.0,0.0
R104022,0.0,0.0
R104023,0.0,0.0
R104024,0.0,0.0
R104025,0.0,0.0
R104026,0.0,0.0
R104027,0.0,0.0
R104028,0.0,0.0
R104029,0.0,0.0
R104030,0.0,0.0
R104031,0.0,0.0
R104032,0.0,0.0
R104033,0.0,0.0
R104034,0.0,0.0
R104035,0.0,0.0
R104036,0.0,0.0
R104037,0.0,0.0
R104038,0.0,0.0
R104039,0.0,0.0
R104040,0.0,0.0
R104041,0.0,0.0
R104042,0.0,0.0
R104043,0.0,0.0
R104044,0.0,0.0
R104045,0.0,0.0
R104046,0.0,0.0
R104047,0.0,0.0
R104048,0.0,0.0
R104049,0.0,0.0
R104050,0.0,0.0
R104051,0.0,0.0
R104052,0.0,0.0
R104053,0.0,0.0
R104054,0.0,0.0
R104055,0.0,0.0
R104056,0.0,0.0
R104057,0.0,0.0
R104058,0.0,0.0
R104059,0.0,0.0
R104060,0.0,0.0
R104061,0.0,0.0
R104062,0.0,0.0
R104063,0.0,0.0
R104064,0.0,0.0
R104065,0.0,0.0
R104066,0.0,0.0
R104067,0.0,0.0
R104068,0.0,0.0
R104069,0.0,0.0
R104070,0.0,0.0
R104071,0.0,0.0
R104072,0.0,0.0
R104073,0.0,0.0
R104074,0.0,0.0
R104075,0.0,0.0
R104076,0.0,0.0
R104077,0.0,0.0
R104078,0.0,0.0
R104079,0.0,0.0
R104080,0.0,0.0
R104081,0.0,0.0
R104082,0.0,0.0
R104083,0.0,0.0
R104084,0.0,0.0
R104085,0.0,0.0
R104086,0.0,0.0
R104087,0.0,0.0
R104088,0.0,0.0
R104089,0.0,0.0
R104090,0.0,0.0
R104091,0.0,0.0
R104092,0.0,0.0
R104093,0.0,0.0
R104094,0.0,0.0
R104095,0.0,0.0
R104096,0.0,0.0
R104097,0.0,0.0
R104098,0.0,0.0
R104099,0.0,0.0
R104100,0.0,0.0
R104101,0.0,0.0
R104102,0.0,0.0
R104103,0.0,0.0
R104104,0.0,0.0
R104105,0.0,0.0
R104106,0.0,0.0
R104107,0.0,0.0
R104108,0.0,0.0
R104109,0.0,0.0
R104110,0.0,0.0
R104111,0.0,0.0
R104112,0.0,0.0
R104113,0.0,0.0
R104114,0.0,0.0
R104115,0.0,0.0
R104116,0.0,0.0
R104117,0.0,0.0
R104118,0.0,0.0
R104119,0.0,0.0
R104120,0.0,0.0
R104121,0.0,0.0
R104122,0.0,0.0
R104123,0.0,0.0
R104124,0.0,0.0
R104125,0.0,0.0
R104126,0.0,0.0
R104127,0.0,0.0
R104128,0.0,0.0
R104129,0.0,0.0
R104130,0.0,0.0
R104131,0.0,0.0
R104132,0.0,0.0
R104133,0.0,0.0
R104134,0.0,0.0
R104135,0.0,0.0
R104136,0.0,0.0
R104137,0.0,0.0
R104138,0.0,0.0
R104139,0.0,0.0
R104140,0.0,0.0
R104141,0.0,0.0
R104142,0.0,0.0
R104143,0.0,0.0
R104144,0.0,0.0
R104145,0.0,0.0
R104146,0.0,0.0
R104147,0.0,0.0
R104148,0.0,0.0
R104149,0.0,0.0
R104150,0.0,0.0
R104151,0.0,0.0
R104152,0.0,0.0
R104153,0.0,0.0
R104154,0.0,0.0
R104155,0.0,0.0
R104156,0.0,0.0
R104157,0.0,0.0
R104158,0.0,0.0
R104159,0.0,0.0
R104160,0.0,0.0
R104161,0.0,0.0
R104162,0.0,0.0
R104163,0.0,0.0
R104164,0.0,0.0
R104165,0.0,0.0
R104166,0.0,0.0
R104167,0.0,0.0
R104168,0.0,0.0
R104169,0.0,0.0
R104170,0.0,0.0
R104171,0.0,0.0
R104172,0.0,0.0
R104173,0.0,0.0
R104174,0.0,0.0
R104175,0.0,0.0
R104176,0.0,0.0
R104177,0.0,0.0
R104178,0.0,0.0
R104179,0.0,0.0
R104180,0.0,0.0
R104181,0.0,0.0
R104182,0.0,0.0
R104183,0.0,0.0
R104184,0.0,0.0
R104185,0.0,0.0
R104186,0.0,0.0
R104187,0.0,0.0
R104188,0.0,0.0
R104189,0.0,0.0
R104190,0.0,0.0
R104191,0.0,0.0
R104192,0.0,0.0
R104193,0.0,0.0
R104194,0.0,0.0
R104195,0.0,0.0
R104196,0.0,0.0
R104197,0.0,0.0
R104198,0.0,0.0
R104199,0.0,0.0
R104200,0.0,0.0
R104201,0.0,0.0
R104202,0.0,0.0
R104203,0.0,0.0
R104204,0.0,0.0
R104205,0.0,0.0
R104206,0.0,0.0
R104207,0.0,0.0
R104208,0.0,0.0
R104209,0.0,0.0
R104210,0.0,0.0
R104211,0.0,0.0
R104212,0.0,0.0
R104213,0.0,0.0
R104214,0.0,0.0
R104215,0.0,0.0
R104216,0.0,0.0
R104217,0.0,0.0
R104218,0.0,0.0
R104219,0.0,0.0
R104220,0.0,0.0
R104221,0.0,0.0
R104222,0.0,0.0
R104223,0.0,0.0
R104224,0.0,0.0
R104225,0.0,0.0
R104226,0.0,0.0
R104227,0.0,0.0
R104228,0.0,0.0
R104229,0.0,0.0
R104230,0.0,0.0
R104231,0.0,0.0
R104232,0.0,0.0
R104233,0.0,0.0
R104234,0.0,0.0
R104235,0.0,0.0
R104236,0.0,0.0
R104237,0.0,0.0
R104238,0.0,0.0
R104239,0.0,0.0
R104240,0.0,0.0
R104241,0.0,0.0
R104242,0.0,0.0
R104243,0.0,0.0
R104244,0.0,0.0
R104245,0.0,0.0
R104246,0.0,0.0
R104247,0.0,0.0
R104248,0.0,0.0
R104249,0.0,0.0
R104250,0.0,0.0
R104251,0.0,0.0
R104252,0.0,0.0
R104253,0.0,0.0
R104254,0.0,0.0
R104255,0.0,0.0
R104256,0.0,0.0
R104257,0.0,0.0
R104258,0.0,0.0
R104259,0.0,0.0
R104260,0.0,0.0
R104261,0.0,0.0
R104262,0.0,0.0
R104263,0.0,0.0
R104264,0.0,0.0
R104265,0.0,0.0
R104266,0.0,0.0
R104267,0.0,0.0
R104268,0.0,0.0
R104269,0.0,0.0
R104270,0.0,0.0
R104271,0.0,0.0
R104272,0.0,0.0
R104273,0.0,0.0
R104274,0.0,0.0
R104275,0.0,0.0
R104276,0.0,0.0
R104277,0.0,0.0
R104278,0.0,0.0
R104279,0.0,0.0
R104280,0.0,0.0
R104281,0.0,0.0
R104282,0.0,0.0
R104283,0.0,0.0
R104284,0.0,0.0
R104285,0.0,0.0
R104286,0.0,0.0
R104287,0.0,0.0
R104288,0.0,0.0
R104289,0.0,0.0
R104290,0.0,0.0
R104291,0.0,0.0
R104292,0.0,0.0
R104293,0.0,0.0
R104294,0.0,0.0
R104295,0.0,0.0
R104296,0.0,0.0
R104297,0.0,0.0
R104298,0.0,0.0
R104299,0.0,0.0
R104300,0.0,0.0
R104301,0.0,0.0
R104302,0.0,0.0
R104303,0.0,0.0
R104304,0.0,0.0
R104305,0.0,0.0
R104306,0.0,0.0
R104307,0.0,0.0
R104308,0.0,0.0
R104309,0.0,0.0
R104310,0.0,0.0
R104311,0.0,0.0
R104312,0.0,0.0
R104313,0.0,0.0
R104314,0.0,0.0
R104315,0.0,0.0
R104316,0.0,0.0
R104317,0.0,0.0
R104318,0.0,0.0
R104319,0.0,0.0
R104320,0.0,0.0
R104321,0.0,0.0
R104322,0.0,0.0
R104323,0.0,0.0
R104324,0.0,0.0
R104325,0.0,0.0
R104326,0.0,0.0
R104327,0.0,0.0
R104328,0.0,0.0
R104329,0.0,0.0
R104330,0.0,0.0
R104331,0.0,0.0
R104332,0.0,0.0
R104333,0.0,0.0
R104334,0.0,0.0
R104335,0.0,0.0
R104336,0.0,0.0
R104337,0.0,0.0
R104338,0.0,0.0
R104339,0.0,0.0
R104340,0.0,0.0
R104341,0.0,0.0
R104342,0.0,0.0
R104343,0.0,0.0
R104344,0.0,0.0
R104345,0.0,0.0
R104346,0.0,0.0
R104347,0.0,0.0
R104348,0.0,0.0
R104349,0.0,0.0
R104350,0.0,0.0
R104351,0.0,0.0
R104352,0.0,0.0
R104353,0.0,0.0
R104354,0.0,0.0
R104355,0.0,0.0
R104356,0.0,0.0
R104357,0.0,0.0
R104358,0.0,0.0
R104359,0.0,0.0
R104360,0.0,0.0
R104361,0.0,0.0
R104362,0.0,0.0
R104363,0.0,0.0
R104364,0.0,0.0
R104365,0.0,0.0
R104366,0.0,0.0
R104367,0.0,0.0
R104368,0.0,0.0
R104369,0.0,0.0
R104370,0.0,0.0
R104371,0.0,0.0
R104372,0.0,0.0
R104373,0.0,0.0
R104374,0.0,0.0
R104375,0.0,0.0
R104376,0.0,0.0
R104377,0.0,0.0
R104378,0.0,0.0
R104379,0.0,0.0
R104380,0.0,0.0
R104381,0.0,0.0
R104382,0.0,0.0
R104383,0.0,0.0
R104384,0.0,0.0
R104385,0.0,0.0
R104386,0.0,0.0
R104387,0.0,0.0
R104388,0.0,0.0
R104389,0.0,0.0
R104390,0.0,0.0
R104391,0.0,0.0
R104392,0.0,0.0
R104393,0.0,0.0
R104394,0.0,0.0
R104395,0.0,0.0
R104396,0.0,0.0
R104397,0.0,0.0
R104398,0.0,0.0
R104399,0.0,0.0
R104400,0.0,0.0
R104401,0.0,0.0
R104402,0.0,0.0
R104403,0.0,0.0
R104404,0.0,0.0
R104405,0.0,0.0
R104406,0.0,0.0
R104407,0.0,0.0
R104408,0.0,0.0
R104409,0.0,0.0
R104410,0.0,0.0
R104411,0.0,0.0
R104412,0.0,0.0
R104413,0.0,0.0
R104414,0.0,0.0
R104415,0.0,0.0
R104416,0.0,0.0
R104417,0.0,0.0
R104418,0.0,0.0
R104419,0.0,0.0
R104420,0.0,0.0
R104421,0.0,0.0
R104422,0.0,0.0
R104423,0.0,0.0
R104424,0.0,0.0
R104425,0.0,0.0
R104426,0.0,0.0
R104427,0.0,0.0
R104428,0.0,0.0
R104429,0.0,0.0
R104430,0.0,0.0
R104431,0.0,0.0
R104432,0.0,0.0
R104433,0.0,0.0
R104434,0.0,0.0
R104435,0.0,0.0
R104436,0.0,0.0
R104437,0.0,0.0
R104438,0.0,0.0
R104439,0.0,0.0
R104440,0.0,0.0
R104441,0.0,0.0
R104442,0.0,0.0
R104443,0.0,0.0
R104444,0.0,0.0
R104445,0.0,0.0
R104446,0.0,0.0
R104447,0.0,0.0
R104448,0.0,0.0
R104449,0.0,0.0
R104450,0.0,0.0
R104451,0.0,0.0
R104452,0.0,0.0
R104453,0.0,0.0
R104454,0.0,0.0
R104455,0.0,0.0
R104456,0.0,0.0
R104457,0.0,0.0
R104458,0.0,0.0
R104459,0.0,0.0
R104460,0.0,0.0
R104461,0.0,0.0
R104462,0.0,0.0
R104463,0.0,0.0
R104464,0.0,0.0
R104465,0.0,0.0
R104466,0.0,0.0
