workload_id,scenario,time,server,active,suspended
sp_00,scen_09,15,2,1,0
sp_00,scen_09,16,2,1,0
sp_00,scen_09,17,2,1,0
sp_00,scen_09,18,2,1,0
sp_00,scen_09,19,2,1,0
sp_00,scen_09,20,2,1,0
sp_00,scen_09,21,2,0,1
sp_00,scen_09,22,2,0,1
sp_00,scen_09,23,2,1,0
sp_01,scen_09,0,0,1,0
sp_01,scen_09,1,0,1,0
sp_01,scen_09,2,0,1,0
sp_01,scen_09,3,0,1,0
sp_01,scen_09,4,0,1,0
sp_01,scen_09,5,0,1,0
sp_01,scen_09,6,0,1,0
sp_01,scen_09,7,0,1,0
sp_01,scen_09,8,0,1,0
sp_01,scen_09,9,0,1,0
sp_01,scen_09,10,0,1,0
sp_01,scen_09,11,0,1,0
sp_01,scen_09,12,0,1,0
sp_01,scen_09,13,0,1,0
sp_01,scen_09,14,0,1,0
sp_01,scen_09,15,0,1,0
sp_01,scen_09,16,0,1,0
sp_01,scen_09,17,0,1,0
sp_01,scen_09,18,0,1,0
sp_01,scen_09,19,0,1,0
sp_01,scen_09,20,0,1,0
sp_01,scen_09,21,0,1,0
sp_01,scen_09,22,0,1,0
sp_01,scen_09,23,0,1,0
sp_02,scen_09,0,2,1,0
sp_02,scen_09,1,2,1,0
sp_02,scen_09,2,2,1,0
sp_02,scen_09,3,2,1,0
sp_02,scen_09,4,2,1,0
sp_02,scen_09,5,2,1,0
sp_02,scen_09,6,2,1,0
sp_02,scen_09,7,2,1,0
sp_02,scen_09,8,2,1,0
sp_02,scen_09,9,2,1,0
sp_02,scen_09,10,2,1,0
sp_02,scen_09,11,2,1,0
sp_02,scen_09,12,2,1,0
sp_02,scen_09,13,2,1,0
sp_02,scen_09,14,2,1,0
sp_02,scen_09,15,2,1,0
sp_02,scen_09,16,2,1,0
sp_02,scen_09,17,2,1,0
sp_02,scen_09,18,2,1,0
sp_02,scen_09,19,2,1,0
sp_02,scen_09,20,2,1,0
sp_02,scen_09,21,2,1,0
sp_02,scen_09,22,2,1,0
sp_02,scen_09,23,2,1,0
sp_03,scen_09,0,1,1,0
sp_03,scen_09,1,1,1,0
sp_03,scen_09,2,1,1,0
sp_03,scen_09,3,1,1,0
sp_03,scen_09,4,1,1,0
sp_03,scen_09,5,1,1,0
sp_03,scen_09,6,1,1,0
sp_03,scen_09,7,1,1,0
sp_03,scen_09,8,1,1,0
sp_03,scen_09,9,1,1,0
sp_03,scen_09,10,1,1,0
sp_03,scen_09,11,1,1,0
sp_03,scen_09,12,1,1,0
sp_03,scen_09,13,1,1,0
sp_03,scen_09,14,1,1,0
sp_03,scen_09,15,1,1,0
sp_03,scen_09,16,1,1,0
sp_03,scen_09,17,1,1,0
sp_03,scen_09,18,1,1,0
sp_03,scen_09,19,1,1,0
sp_03,scen_09,20,1,1,0
sp_03,scen_09,21,1,1,0
sp_03,scen_09,22,1,1,0
sp_03,scen_09,23,1,1,0
sp_04,scen_09,0,2,1,0
sp_04,scen_09,1,2,1,0
sp_04,scen_09,2,2,1,0
sp_04,scen_09,3,2,1,0
sp_04,scen_09,4,2,1,0
sp_04,scen_09,5,2,1,0
sp_04,scen_09,6,2,1,0
sp_04,scen_09,7,2,1,0
sp_04,scen_09,8,2,1,0
sp_04,scen_09,9,2,1,0
sp_04,scen_09,10,2,1,0
sp_04,scen_09,11,2,1,0
sp_04,scen_09,12,2,1,0
sp_04,scen_09,13,2,1,0
sp_04,scen_09,14,2,1,0
sp_04,scen_09,15,2,1,0
sp_04,scen_09,16,2,1,0
sp_04,scen_09,17,2,1,0
sp_04,scen_09,18,2,1,0
sp_04,scen_09,19,2,1,0
sp_04,scen_09,20,2,1,0
sp_04,scen_09,21,2,1,0
sp_04,scen_09,22,2,1,0
sp_04,scen_09,23,2,1,0
sp_05,scen_09,0,1,1,0
sp_05,scen_09,1,1,1,0
sp_05,scen_09,2,1,1,0
sp_05,scen_09,3,1,1,0
sp_05,scen_09,4,1,0,1
sp_05,scen_09,5,1,1,0
sp_05,scen_09,6,1,1,0
sp_05,scen_09,7,1,1,0
sp_05,scen_09,8,1,1,0
sp_05,scen_09,9,1,1,0
sp_05,scen_09,10,1,1,0
sp_05,scen_09,11,1,1,0
sp_05,scen_09,12,1,1,0
sp_05,scen_09,13,1,1,0
sp_05,scen_09,14,1,0,1
sp_05,scen_09,15,1,1,0
sp_05,scen_09,16,1,0,1
sp_05,scen_09,17,1,1,0
sp_05,scen_09,18,1,1,0
sp_05,scen_09,19,1,0,1
sp_05,scen_09,20,1,1,0
sp_05,scen_09,21,1,1,0
sp_05,scen_09,22,1,1,0
sp_05,scen_09,23,1,1,0
sp_06,scen_09,0,1,1,0
sp_06,scen_09,1,1,1,0
sp_06,scen_09,2,1,1,0
sp_06,scen_09,3,1,1,0
sp_06,scen_09,4,1,1,0
sp_06,scen_09,5,1,1,0
sp_06,scen_09,6,1,1,0
sp_06,scen_09,7,1,1,0
sp_06,scen_09,8,1,1,0
sp_06,scen_09,9,1,1,0
sp_06,scen_09,10,1,1,0
sp_06,scen_09,11,1,1,0
sp_06,scen_09,12,1,1,0
sp_06,scen_09,13,1,1,0
sp_06,scen_09,14,1,1,0
sp_06,scen_09,15,1,1,0
sp_06,scen_09,16,1,1,0
sp_06,scen_09,17,1,1,0
sp_06,scen_09,18,1,1,0
sp_06,scen_09,19,1,1,0
sp_06,scen_09,20,1,1,0
sp_06,scen_09,21,1,1,0
sp_06,scen_09,22,1,1,0
sp_06,scen_09,23,1,1,0
sp_07,scen_09,0,2,1,0
sp_07,scen_09,1,2,1,0
sp_07,scen_09,2,2,1,0
sp_07,scen_09,3,2,1,0
sp_07,scen_09,4,2,1,0
sp_07,scen_09,5,2,1,0
sp_07,scen_09,6,2,1,0
sp_07,scen_09,7,2,1,0
sp_07,scen_09,8,2,1,0
sp_07,scen_09,9,2,1,0
sp_07,scen_09,10,2,1,0
sp_07,scen_09,11,2,1,0
sp_07,scen_09,12,2,1,0
sp_07,scen_09,13,2,1,0
sp_07,scen_09,14,2,1,0
sp_07,scen_09,15,2,1,0
sp_07,scen_09,16,2,1,0
sp_07,scen_09,17,2,1,0
sp_07,scen_09,18,2,1,0
sp_07,scen_09,19,2,1,0
sp_07,scen_09,20,2,1,0
sp_07,scen_09,21,2,1,0
sp_07,scen_09,22,2,1,0
sp_07,scen_09,23,2,1,0
sp_00,scen_10,0,2,1,0
sp_00,scen_10,1,2,1,0
sp_00,scen_10,2,2,1,0
sp_00,scen_10,3,2,1,0
sp_00,scen_10,4,2,1,0
sp_00,scen_10,5,2,1,0
sp_00,scen_10,6,2,1,0
sp_00,scen_10,7,2,1,0
sp_00,scen_10,8,2,1,0
sp_00,scen_10,9,2,1,0
sp_00,scen_10,10,2,1,0
sp_00,scen_10,11,2,1,0
sp_00,scen_10,12,2,1,0
sp_00,scen_10,13,2,1,0
sp_00,scen_10,14,2,1,0
sp_00,scen_10,15,2,1,0
sp_00,scen_10,16,2,1,0
sp_00,scen_10,17,2,1,0
sp_00,scen_10,18,2,1,0
sp_00,scen_10,19,2,1,0
sp_00,scen_10,20,2,1,0
sp_00,scen_10,21,2,1,0
sp_00,scen_10,22,2,1,0
sp_00,scen_10,23,2,1,0
sp_01,scen_10,0,0,1,0
sp_01,scen_10,1,0,1,0
sp_01,scen_10,2,0,1,0
sp_01,scen_10,3,0,1,0
sp_01,scen_10,4,0,1,0
sp_01,scen_10,5,0,1,0
sp_01,scen_10,6,0,1,0
sp_01,scen_10,7,0,1,0
sp_01,scen_10,8,0,1,0
sp_01,scen_10,9,0,1,0
sp_01,scen_10,10,0,1,0
sp_01,scen_10,11,0,1,0
sp_01,scen_10,12,0,1,0
sp_01,scen_10,13,0,1,0
sp_01,scen_10,14,0,1,0
sp_01,scen_10,15,0,1,0
sp_01,scen_10,16,0,1,0
sp_01,scen_10,17,0,1,0
sp_01,scen_10,18,0,1,0
sp_01,scen_10,19,0,1,0
sp_01,scen_10,20,0,1,0
sp_01,scen_10,21,0,1,0
sp_01,scen_10,22,0,1,0
sp_01,scen_10,23,0,1,0
sp_02,scen_10,0,2,1,0
sp_02,scen_10,1,2,1,0
sp_02,scen_10,2,2,1,0
sp_02,scen_10,3,2,1,0
sp_02,scen_10,4,2,1,0
sp_02,scen_10,5,2,1,0
sp_02,scen_10,6,2,1,0
sp_02,scen_10,7,2,1,0
sp_02,scen_10,8,2,1,0
sp_02,scen_10,9,2,1,0
sp_02,scen_10,10,2,1,0
sp_02,scen_10,11,2,1,0
sp_02,scen_10,12,2,1,0
sp_02,scen_10,13,2,1,0
sp_02,scen_10,14,2,1,0
sp_02,scen_10,15,2,1,0
sp_02,scen_10,16,2,1,0
sp_02,scen_10,17,2,1,0
sp_02,scen_10,18,2,1,0
sp_02,scen_10,19,2,1,0
sp_02,scen_10,20,2,1,0
sp_02,scen_10,21,2,1,0
sp_02,scen_10,22,2,1,0
sp_02,scen_10,23,2,1,0
sp_03,scen_10,0,1,1,0
sp_03,scen_10,1,1,1,0
sp_03,scen_10,2,1,1,0
sp_03,scen_10,3,1,1,0
sp_03,scen_10,4,1,1,0
sp_03,scen_10,5,1,1,0
sp_03,scen_10,6,1,1,0
sp_03,scen_10,7,1,1,0
sp_03,scen_10,8,1,1,0
sp_03,scen_10,9,1,1,0
sp_03,scen_10,10,1,1,0
sp_03,scen_10,11,1,1,0
sp_03,scen_10,12,1,1,0
sp_03,scen_10,13,1,1,0
sp_03,scen_10,14,1,1,0
sp_03,scen_10,15,1,1,0
sp_03,scen_10,16,1,1,0
sp_03,scen_10,17,1,1,0
sp_03,scen_10,18,1,1,0
sp_03,scen_10,19,1,1,0
sp_03,scen_10,20,1,1,0
sp_03,scen_10,21,1,1,0
sp_03,scen_10,22,1,1,0
sp_03,scen_10,23,1,1,0
sp_04,scen_10,0,2,1,0
sp_04,scen_10,1,2,1,0
sp_04,scen_10,2,2,1,0
sp_04,scen_10,3,2,1,0
sp_04,scen_10,4,2,1,0
sp_04,scen_10,5,2,1,0
sp_04,scen_10,6,2,1,0
sp_04,scen_10,7,2,1,0
sp_04,scen_10,8,2,1,0
sp_04,scen_10,9,2,1,0
sp_04,scen_10,10,2,1,0
sp_04,scen_10,11,2,1,0
sp_04,scen_10,12,2,1,0
sp_04,scen_10,13,2,1,0
sp_04,scen_10,14,2,1,0
sp_04,scen_10,15,2,1,0
sp_04,scen_10,16,2,1,0
sp_04,scen_10,17,2,1,0
sp_04,scen_10,18,2,1,0
sp_04,scen_10,19,2,1,0
sp_04,scen_10,20,2,1,0
sp_04,scen_10,21,2,1,0
sp_04,scen_10,22,2,1,0
sp_04,scen_10,23,2,1,0
sp_05,scen_10,0,1,1,0
sp_05,scen_10,1,1,1,0
sp_05,scen_10,2,1,1,0
sp_05,scen_10,3,1,1,0
sp_05,scen_10,4,1,1,0
sp_05,scen_10,5,1,1,0
sp_05,scen_10,6,1,1,0
sp_05,scen_10,7,1,1,0
sp_05,scen_10,8,1,1,0
sp_05,scen_10,9,1,1,0
sp_05,scen_10,10,1,1,0
sp_05,scen_10,11,1,1,0
sp_05,scen_10,12,1,1,0
sp_05,scen_10,13,1,1,0
sp_05,scen_10,14,1,1,0
sp_05,scen_10,15,1,1,0
sp_05,scen_10,16,1,1,0
sp_05,scen_10,17,1,1,0
sp_05,scen_10,18,1,1,0
sp_05,scen_10,19,1,1,0
sp_05,scen_10,20,1,1,0
sp_05,scen_10,21,1,1,0
sp_05,scen_10,22,1,1,0
sp_05,scen_10,23,1,1,0
sp_06,scen_10,0,1,0,1
sp_06,scen_10,1,1,1,0
sp_06,scen_10,2,1,1,0
sp_06,scen_10,3,1,0,1
sp_06,scen_10,4,1,1,0
sp_06,scen_10,5,1,1,0
sp_06,scen_10,6,1,1,0
sp_06,scen_10,7,1,1,0
sp_06,scen_10,8,1,1,0
sp_06,scen_10,9,1,1,0
sp_06,scen_10,10,1,1,0
sp_06,scen_10,11,1,0,1
sp_06,scen_10,12,1,1,0
sp_06,scen_10,13,1,1,0
sp_06,scen_10,14,1,0,1
sp_06,scen_10,15,1,1,0
sp_06,scen_10,16,1,1,0
sp_06,scen_10,17,1,1,0
sp_06,scen_10,18,1,1,0
sp_06,scen_10,19,1,1,0
sp_06,scen_10,20,1,1,0
sp_06,scen_10,21,1,1,0
sp_06,scen_10,22,1,1,0
sp_06,scen_10,23,1,1,0
sp_07,scen_10,0,2,1,0
sp_07,scen_10,1,2,0,1
sp_07,scen_10,2,2,1,0
sp_07,scen_10,3,2,1,0
sp_07,scen_10,4,2,1,0
sp_07,scen_10,5,2,1,0
sp_07,scen_10,6,2,1,0
sp_07,scen_10,7,2,1,0
sp_07,scen_10,8,2,1,0
sp_07,scen_10,9,2,1,0
sp_07,scen_10,10,2,1,0
sp_07,scen_10,11,2,1,0
sp_07,scen_10,12,2,1,0
sp_07,scen_10,13,2,1,0
sp_07,scen_10,14,2,1,0
sp_07,scen_10,15,2,1,0
sp_07,scen_10,16,2,1,0
sp_07,scen_10,17,2,0,1
sp_07,scen_10,18,2,0,1
sp_07,scen_10,19,2,1,0
sp_07,scen_10,20,2,1,0
sp_07,scen_10,21,2,1,0
sp_07,scen_10,22,2,0,1
sp_07,scen_10,23,2,1,0
